l  tau  s   h   p   n   pp  lm  lv  la  lj  ls         Hs1         body
2   1   2   0  -3  -2   0   0   0   0   0   0  -6.926666692138e-07  MO
2   1   2   0  -3  -1   0   0   0   0   0   0  +5.287761481010e-06  MO
2   1   1 -26   0   0   0   0  24   0   0   0  +1.536413235115e-08  VE
2   1   2   0  -3   0   0   0   0   0   0   0  -1.090573944031e-06  MO
4   1   2   0  -3   0   0   0   0   0   0   0  +9.158467557192e-09  MO
3   1   2   0  -2  -1   0   0   0   0   0   0  +1.671804063862e-06  MO
2   1   1 -21   0   0   0   0  21   0   0   0  +1.042264943941e-08  VE
3   1   2   0  -2   0   0   0   0   0   0   0  -1.647086434382e-05  MO
2   1   2   0  -2   0   1   0   0   0   0   0  -2.669770039856e-07  MO
2   1   2   0  -1  -2   0   0   0   0   0   0  +4.944651517666e-06  MO
4   1   2   0  -1  -2   0   0   0   0   0   0  -2.205195260978e-08  MO
3   1   2   0  -2   1   0   0   0   0   0   0  +2.122103912861e-06  MO
2   1   2   0  -1  -1   0   0   0   0   0   0  -6.034693349615e-04  MO
4   1   2   0  -1  -1   0   0   0   0   0   0  +7.597946548844e-07  MO
2   1   2   0  -1  -1   2   0   0   0   0   0  +1.026362341884e-07  MO
2   1   2   0   1   0   0   0   0   0  -3   0  +3.942154234488e-07  MO
2   1   2 -10   1   0   0   0   6   0   0   0  +6.420899290184e-08  MO
2   1   2   1  -1   1   0   0   0  -2   0   0  +7.838542177100e-08  MO
3   1   2   0  -2   2   0   0   0   0   0   0  -3.269419424048e-08  MO
2   1   3  16  -2   0   0   0 -18   0   0   0  +6.771371617602e-07  MO
3   1   2   0  -1   0  -1   0   0   0   0   0  -2.445668990133e-08  MO
2   1   2   0  -1   0   0   0   0   0   0   0  +2.062020784162e-02  MO
4   1   2   0  -1   0   0   0   0   0   0   0  -6.844649801109e-06  MO
2   1   2   0  -1   0   0   0   0   0   0   0  +1.944255682532e-08  SU
2   1   2   0  -1   0   2   0   0   0   0   0  +3.302522935274e-06  MO
2   1   1 -16   0   0   0   0  18   0   0   0  +6.709411273440e-07  MO
2   1   1 -16   0   0   0   0  18   0   0   0  +1.194450155926e-09  VE
3   1   2   0   0  -2   0   0   0   0   0   0  -3.377376779052e-07  MO
2   1   1 -29   0   0   0   0  26   0   0   0  +4.938380172385e-09  VE
2   1   2   0   1   1   0   0   0   0  -3   0  +8.087613857882e-08  MO
2   1   2  13  -1   1   0   0  -8   0   0   0  +2.198963900798e-07  MO
2   1   2   0  -1   1  -2   0   0   0   0   0  -8.253365372350e-07  MO
2   1   2   0  -1   1   0   0   0   0   0   0  +4.087210714296e-03  MO
4   1   2   0  -1   1   0   0   0   0   0   0  -8.227271414506e-07  MO
2   1   2 -13  -1   1   0   0   8   0   0   0  +8.187525130409e-07  MO
3   1   2   0   0  -1   0   0   0   0   0   0  +4.748716593027e-05  MO
5   1   2   0   0  -1   0   0   0   0   0   0  -4.722494723625e-08  MO
2   1   2  18  -2   1   0   0 -11   0   0   0  +4.129304622998e-07  MO
2   1   2  -5   1   0   0   0   3   0   0   0  +5.882646742341e-07  MO
2   1   2   0  -1   2   0   0   0   0   0   0  -8.786106778751e-05  MO
4   1   2   0  -1   2   0   0   0   0   0   0  +1.343583005876e-07  MO
3   1   2   1   1  -1   0   0   0  -2   0   0  +4.482164089590e-08  MO
2   1   2   0   1   1   0   0   0   0  -2   0  +1.831645061615e-07  MO
2   1   2   0   0   0  -1   0   0   0   0   0  +1.650227942248e-05  MO
4   1   2   0   0   0  -1   0   0   0   0   0  -5.321120815352e-09  MO
2   1   2   0   0   0  -1   0   0   0   0   0  -7.940749524448e-08  SU
3   1   2   0   0   0   0   0   0   0   0   0  -1.456789493071e-03  MO
5   1   2   0   0   0   0   0   0   0   0   0  +4.708168629122e-07  MO
2   1   2   0   0   0   1   0   0   0   0   0  -2.900010844367e-07  MO
3   1   2   0   0   0   2   0   0   0   0   0  -1.961651654429e-07  MO
2   1   2   0  -1  -1   0   0   0   0   2   0  +2.314779386796e-08  MO
3   1   2  -1  -1   1   0   0   0   2   0   0  +4.676037899627e-08  MO
2   1   1 -24   0   0   0   0  23   0   0   0  +3.053632280007e-09  VE
2   1   2  -5   1   1   0   0   3   0   0   0  +1.312404899810e-07  MO
2   1   2   0   0   1  -1   0   0   0   0   0  +3.372823127585e-06  MO
3   1   2   0   0   1   0   0   0   0   0   0  -5.902791462589e-04  MO
5   1   2   0   0   1   0   0   0   0   0   0  +1.628058311005e-07  MO
3   1   2   0   0   1   2   0   0   0   0   0  -1.210043339260e-07  MO
2   1   2   0  -1   0   0   0   0   0   0   5  +7.692798049908e-08  MO
4   1   2   0   1  -1   0   0   0   0   0   0  +8.544492078498e-09  MO
3   1   2   0   0   2   0   0   0   0   0   0  -4.898347533648e-05  MO
2   1   2   0   1   0  -2   0   0   0   0   0  -2.268639393776e-06  MO
2   1   2   0   1   0   0   0   0   0   0   0  -3.188220655344e-04  MO
4   1   2   0   1   0   0   0   0   0   0   0  -2.426738079540e-07  MO
3   1   2   0   0   3   0   0   0   0   0   0  +2.091558632796e-06  MO
2   1   2   0   1   1  -2   0   0   0   0   0  -4.614025722389e-07  MO
2   1   2   0   1   1   0   0   0   0   0   0  -2.003880376207e-04  MO
4   1   2   0   1   1   0   0   0   0   0   0  -1.508844738892e-07  MO
3   1   2   0   0   4   0   0   0   0   0   0  -1.606569169251e-08  MO
2   1   2   0   1   2   0   0   0   0   0   0  -1.205431871769e-04  MO
3   1   2   0   2   0   0   0   0   0   0   0  -2.507066538002e-08  MO
2   1   1 -27   0   0   0   0  25   0   0   0  +1.169623734547e-08  VE
2   1   2   0   1   3   0   0   0   0   0   0  -1.826085868733e-05  MO
3   1   2   0   2   1   0   0   0   0   0   0  +4.661097175755e-08  MO
2   1   2   0   1   4   0   0   0   0   0   0  +3.621432031833e-07  MO
3   1   2   0   2   2   0   0   0   0   0   0  +6.554188235063e-08  MO
3   1   2   0   2   3   0   0   0   0   0   0  +2.322873894394e-08  MO
2   1   1  -7   0   0   0   5   0   0   0   0  +1.181227053091e-09  ME
2   1   1 -22   0   0   0   0  22   0   0   0  +7.952931338748e-09  VE
2   1   2  -1  -1   0   0   0   1   0   0   0  +1.191419201078e-07  MO
2   1   1 -30   0   0   0   0  27   0   0   0  +4.011776312479e-09  VE
2   1   2   1  -3  -1  -1   0   0   0   0   0  -7.285842347174e-08  MO
2   1   2  -6   1   0   0   0   4   0   0   0  +7.582640316800e-08  MO
2   1   1 -25   0   0   0   0  24   0   0   0  +2.456967613207e-09  VE
2   1   2   1  -3   0   1   0   0   0   0   0  -1.088783182218e-07  MO
3   1   2   1  -2  -1  -1   0   0   0   0   0  -1.540055159059e-08  MO
3   1   2   1  -2   0  -1   0   0   0   0   0  +1.319023986729e-07  MO
2   1   2   1  -2   0   0   0   0   0   0   0  +1.185126167750e-06  MO
2   1   2   1  -1   0   0   0   0   0  -1   0  +1.030812255915e-07  MO
3   1   2   1  -2   1  -1   0   0   0   0   0  -1.719131340344e-08  MO
2   1   2   1  -1  -1  -1   0   0   0   0   0  +3.693471821333e-06  MO
4   1   2   1  -1  -1  -1   0   0   0   0   0  -4.809474583107e-09  MO
2   1   2   1  -1   0  -1   0   0   0   0   0  -1.056702963456e-04  MO
4   1   2   1  -1   0  -1   0   0   0   0   0  +3.504776690881e-08  MO
3   1   2   1  -1   0   0   0   0   0   0   0  -2.578697010517e-08  MO
2   1   2   1  -1   0   1   0   0   0   0   0  +1.776947364588e-07  MO
2   1   1 -28   0   0   0   0  26   0   0   0  +8.859609189606e-09  VE
2   1   2   1  -1   1  -1   0   0   0   0   0  -1.578781662377e-05  MO
3   1   2   1  -1   1   0   0   0   0   0   0  +1.627035018540e-08  MO
2   1   2   1  -1   1   1   0   0   0   0   0  +4.164288684245e-07  MO
3   1   2   1   0  -1  -1   0   0   0   0   0  -1.508333092659e-07  MO
2   1   2   1  -1   2   0   0   0   0   0   0  +1.012036247381e-07  MO
3   1   2   1   0   0  -1   0   0   0   0   0  +2.658104505761e-06  MO
2   1   2   1   0   0   0   0   0   0   0   0  +2.044333685560e-06  MO
2   1   2   1   0   0   0   0   0   0   0   0  -7.664460559036e-08  SU
2   1   1 -23   0   0   0   0  23   0   0   0  +6.072229900362e-09  VE
3   1   2   1   0   1  -1   0   0   0   0   0  +3.533428879887e-07  MO
2   1   2   1   0   1   0   0   0   0   0   0  +1.113956176845e-06  MO
2   1   2   1   0   1   0   0   0   0   0   0  +1.043246667548e-07  SU
3   1   2   1   0   2  -1   0   0   0   0   0  -1.494006998157e-08  MO
2   1   2   1   0   2   0   0   0   0   0   0  +9.962263788050e-07  MO
2   1   2   1   1   0  -1   0   0   0   0   0  -1.282901762732e-06  MO
2   1   1 -31   0   0   0   0  28   0   0   0  +3.136103432940e-09  VE
2   1   2   1   0   3   0   0   0   0   0   0  +1.686897627713e-07  MO
2   1   2   1   1   1  -1   0   0   0   0   0  -1.008301229886e-06  MO
2   1   2   1   1   2  -1   0   0   0   0   0  -5.588200148584e-07  MO
2   1   1 -26   0   0   0   0  25   0   0   0  +1.930744360516e-09  VE
2   1   2   1   1   3  -1   0   0   0   0   0  -9.526852844409e-08  MO
2   1   1 -29   0   0   0   0  27   0   0   0  +6.695531697988e-09  VE
2   1   2   2  -3  -1   0   0   0   0   0   0  -5.817417660630e-08  MO
2   1   1 -24   0   0   0   0  24   0   0   0  +4.629196866654e-09  VE
2   1   2   2  -3   0   0   0   0   0   0   0  -1.596336244606e-07  MO
4   1   2   2  -3   0   0   0   0   0   0   0  -8.390998208824e-09  MO
2   1   2   2  -3   1   0   0   0   0   0   0  +1.246319057127e-06  MO
3   1   2   2  -2  -1   0   0   0   0   0   0  +1.632151480863e-08  MO
2   1   1 -32   0   0   0   0  29   0   0   0  +2.469190086193e-09  VE
3   1   2   2  -2   0   0   0   0   0   0   0  -4.910780537091e-07  MO
3   1   2   2  -2   1   0   0   0   0   0   0  -3.559522837731e-07  MO
3   1   2   2  -2   2   0   0   0   0   0   0  -2.988013996313e-08  MO
2   1   2   2  -1   0  -2   0   0   0   0   0  -1.145729407867e-06  MO
2   1   2   2  -1   0   0   0   0   0   0   0  -8.317551392185e-05  MO
4   1   2   2  -1   0   0   0   0   0   0   0  -4.011306460804e-08  MO
2   1   1 -27   0   0   0   0  26   0   0   0  +1.518650140096e-09  VE
2   1   2   2  -1   1   0   0   0   0   0   0  -6.365528919848e-05  MO
4   1   2   2  -1   1   0   0   0   0   0   0  -7.828187353354e-09  MO
2   1   2   2  -1   1   2   0   0   0   0   0  +1.762621270085e-07  MO
2   1   2   2  -1   2   0   0   0   0   0   0  -2.573989865180e-05  MO
4   1   2   2  -1   2   0   0   0   0   0   0  +5.372285438577e-09  MO
3   1   2   2   0   0   1   0   0   0   0   0  -1.447958837254e-08  MO
2   1   2   2  -1   3   0   0   0   0   0   0  -2.980236973583e-06  MO
3   1   2   2   0   1   0   0   0   0   0   0  +1.359904520685e-06  MO
3   1   2   2   0   2   0   0   0   0   0   0  +1.251230860956e-06  MO
2   1   1 -30   0   0   0   0  28   0   0   0  +5.045620532989e-09  VE
3   1   2   2   0   3   0   0   0   0   0   0  +3.047364959254e-07  MO
3   1   2   2   0   4   0   0   0   0   0   0  +1.816344124471e-08  MO
2   1   2   2   1   2   0   0   0   0   0   0  +2.853451037233e-07  MO
2   1   1 -25   0   0   0   0  25   0   0   0  +3.527762740859e-09  VE
2   1   2   2   1   3   0   0   0   0   0   0  +2.210823369532e-07  MO
2   1   2   2   1   4   0   0   0   0   0   0  +7.976564760706e-08  MO
2   1   1 -33   0   0   0   0  30   0   0   0  +1.899303589966e-09  VE
2   1   1 -28   0   0   0   0  27   0   0   0  +1.220466641521e-09  VE
2   1   2   3  -3   0  -1   0   0   0   0   0  -1.117947017456e-07  MO
2   1   1 -31   0   0   0   0  29   0   0   0  +3.808243089692e-09  VE
2   1   2   3  -1   0  -1   0   0   0   0   0  -3.970835243833e-06  MO
2   1   1 -26   0   0   0   0  26   0   0   0  +2.670871744386e-09  VE
2   1   2   3  -1   1  -1   0   0   0   0   0  -2.868339942591e-06  MO
2   1   2   3  -1   2  -1   0   0   0   0   0  -1.064633480056e-06  MO
2   1   1 -34   0   0   0   0  31   0   0   0  +1.491692283701e-09  VE
2   1   2   3  -1   3  -1   0   0   0   0   0  -1.220276263905e-07  MO
3   1   2   3   0   1  -1   0   0   0   0   0  +5.602526243087e-08  MO
3   1   2   3   0   2  -1   0   0   0   0   0  +5.316004353030e-08  MO
3   1   2   3   0   3  -1   0   0   0   0   0  +1.355862515450e-08  MO
2   1   1 -32   0   0   0   0  30   0   0   0  +2.881617743615e-09  VE
2   1   1 -27   0   0   0   0  27   0   0   0  +2.054882360195e-09  VE
2   1   2   4  -3   0   0   0   0   0   0   0  +9.521736382087e-08  MO
2   1   2   4  -1   0  -2   0   0   0   0   0  -1.571265579226e-07  MO
2   1   2   4  -1   1  -2   0   0   0   0   0  -1.073433795251e-07  MO
2   1   2   4  -1   2   0   0   0   0   0   0  +6.682099793125e-08  MO
2   1   1 -33   0   0   0   0  31   0   0   0  +2.158637818644e-09  VE
2   1   1 -28   0   0   0   0  28   0   0   0  +1.521233612573e-09  VE
2   1   1 -34   0   0   0   0  32   0   0   0  +1.593513134435e-09  VE
2   1   3  -6   0  -1   2   0   0   0   0   0  +1.355862515450e-07  MO
2   1   3  -6   2  -1   0   0   0   0   0   0  +3.857812591130e-07  MO
2   1   3  -6   2   0   0   0   0   0   0   0  -5.648574403989e-08  MO
2   1   3  -6   2   0   2   0   0   0   0   0  +3.129228356413e-07  MO
2   1   3  -6   2   1   2   0   0   0   0   0  +6.068124314430e-08  MO
2   1   3  -6   4   0   0   0   0   0   0   0  +6.308598043586e-08  MO
2   1   3  -5   0  -1   1   0   0   0   0   0  +2.030570401912e-06  MO
2   1   3  -5   0   0   1   0   0   0   0   0  -3.816369246318e-07  MO
2   1   3  -5   0   0   3   0   0   0   0   0  +4.306526336809e-07  MO
2   1   3  -5   0   1   3   0   0   0   0   0  +7.280725884852e-08  MO
3   1   3  -5   1  -1   1   0   0   0   0   0  -2.752656729480e-08  MO
2   1   3  -5   1   0   0   0   0   0   0   0  +5.750903650438e-08  SU
3   1   3  -5   1   0   1   0   0   0   0   0  -1.277580641917e-07  MO
3   1   3  -5   1   1   1   0   0   0   0   0  +1.688432566410e-08  MO
2   1   3  -5   2  -1   1   0   0   0   0   0  -1.666431778423e-07  MO
2   1   3  -5   2   0   1   0   0   0   0   0  +5.568092451657e-06  MO
2   1   3  -5   2   1   1   0   0   0   0   0  +1.087094749652e-06  MO
3   1   3  -4  -1  -1   0   0   0   0   0   0  +2.409853753876e-08  MO
2   1   3  -4  -1   0   1   0   0   0   0   0  +2.399620829231e-08  SU
3   1   3  -4  -1   0   2   0   0   0   0   0  -2.061934315949e-08  MO
2   1   3  -4   0  -2   0   0   0   0   0   0  +2.497345259590e-07  MO
2   1   3  -4   0  -1   0   0   0   0   0   0  +1.885288454266e-05  MO
2   1   3  -4   0   0   0   0   0   0   0   0  -3.125902655903e-06  MO
4   1   3  -4   0   0   0   0   0   0   0   0  +1.018176002168e-08  MO
2   1   3  -4   0   0   2   0   0   0   0   0  +1.056324345245e-05  MO
3   1   3  -4   1  -2   0   0   0   0   0   0  +2.051701391304e-08  MO
2   1   3  -4   0   1   2   0   0   0   0   0  +2.013327923886e-06  MO
3   1   3  -4   1  -1   0   0   0   0   0   0  -3.686922749560e-07  MO
3   1   3  -4   1   0   0   0   0   0   0   0  -1.213931850625e-06  MO
2   1   3  -4   1   0   1   0   0   0   0   0  -3.363050684549e-07  MO
3   1   3  -4   1   0   2   0   0   0   0   0  -7.321657583431e-08  MO
3   1   3  -4   1   1   0   0   0   0   0   0  +1.765179501247e-07  MO
2   1   3  -4   1   1   1   0   0   0   0   0  -1.305721184690e-07  MO
2   1   3  -4   2  -1   0   0   0   0   0   0  -1.987643283027e-06  MO
2   1   3  -4   2   0   0   0   0   0   0   0  +6.420761130618e-05  MO
4   1   3  -4   2   0   0   0   0   0   0   0  -3.018712770248e-08  MO
2   1   3  -4   2   1   0   0   0   0   0   0  +1.273318628802e-05  MO
2   1   3  -4   2   2   0   0   0   0   0   0  -2.672839917250e-07  MO
3   1   3  -4   3   0   0   0   0   0   0   0  -5.715088414181e-08  MO
3   1   3  -4   3   1   0   0   0   0   0   0  -2.327990356717e-08  MO
2   1   3  -3  -2  -2   1   0   0   0   0   0  -9.900354593948e-08  MO
2   1   3  -3  -2  -1   1   0   0   0   0   0  +5.783649009302e-07  MO
2   1   3  -3  -1  -1   0   0   0   0  -1   0  +1.806389757399e-07  MO
2   1   3  -3  -2   0   1   0   0   0   0   0  -1.264789486111e-07  MO
2   1   3  -3  -1  -1   0   0   0   0   0   0  -1.850624422032e-07  MO
3   1   3  -3  -1  -1   1   0   0   0   0   0  -7.265376497884e-08  MO
2   1   3  -3  -1   0   0   0   0   0   0   0  +2.613488954309e-07  SU
3   1   3  -3  -1   0   1   0   0   0   0   0  -4.420623446600e-07  MO
2   1   3  -3   0  -2   1   0   0   0   0   0  +1.244835283053e-07  MO
3   1   3  -3  -1   1   1   0   0   0   0   0  +5.474614685026e-08  MO
2   1   3  -3   0  -1  -1   0   0   0   0   0  -5.768811268567e-07  MO
3   1   3  -3   0  -1   0   0   0   0   0   0  +2.348456206006e-08  MO
2   1   3  -3   0  -1   1   0   0   0   0   0  +2.591846318685e-06  MO
2   1   3  -3   0   0   1   0   0   0   0   0  +2.251058717590e-04  MO
4   1   3  -3   0   0   1   0   0   0   0   0  -7.945865986771e-08  MO
2   1   3  -3   0   1   1   0   0   0   0   0  +4.337869784997e-05  MO
4   1   3  -3   0   1   1   0   0   0   0   0  -9.209632180417e-09  MO
2   1   3  -3   1  -1   0   0   0   0   0   0  +8.053311695542e-08  MO
3   1   3  -3   1  -1   1   0   0   0   0   0  +6.487674224871e-08  MO
2   1   3  -4   0   0   0   0   0   2   0   0  +6.351112720935e-08  MO
2   1   3  -3   0   0   0   0   0   0   1   0  +2.246522022930e-07  MO
2   1   3  -3   0   2   1   0   0   0   0   0  -9.087860377143e-07  MO
2   1   3  -3   1   0   0   0   0   0   0   0  -5.387992977906e-06  MO
2   1   3  -3   1   0   0   0   0   0   0   0  -3.310351122628e-08  SU
3   1   3  -3   1   0   1   0   0   0   0   0  -2.099489149396e-06  MO
2   1   3  -3   1   1   0   0   0   0   0   0  -1.063200870606e-06  MO
3   1   3  -3   1   1   1   0   0   0   0   0  -8.164338927940e-07  MO
3   1   3  -3   1   2   1   0   0   0   0   0  -6.462091913259e-08  MO
2   1   3  -3   2   0   0   0   0   0   0   0  +7.974006529544e-07  MO
3   1   3  -3   2   0   0   0   0   0   0   0  +1.611685631573e-08  MO
2   1   3  -3   2   0   2   0   0   0   0   0  +1.154222735322e-06  MO
2   1   3  -3   2   1  -2   0   0   0   0   0  +7.705392257615e-08  MO
2   1   3  -3   2   2   1   0   0   0   0   0  -1.355350869218e-07  MO
2   1   3  -1   0   0   0   0  -1   0   0   0  +1.382275055219e-07  MO
2   1   3  -2  -2  -2   0   0   0   0   0   0  -1.569065500427e-06  MO
2   1   3  -2  -2  -1   0   0   0   0   0   0  +1.033730047629e-05  MO
2   1   3  -2  -1  -1   0   0   0   0  -1   0  +5.970341545856e-08  MO
2   1   3  -2  -2   0  -2   0   0   0   0   0  -4.135636495239e-07  MO
2   1   3  -2  -2   0   0   0   0   0   0   0  -2.489261249120e-06  MO
4   1   3  -2  -2   0   0   0   0   0   0   0  +6.242084033394e-09  MO
3   1   3  -2  -1  -2   0   0   0   0   0   0  +1.772854194730e-07  MO
2   1   3  -2  -2   1   2   0   0   0   0   0  +7.367705744334e-08  MO
3   1   3  -2  -1  -1   0   0   0   0   0   0  -1.894932985744e-06  MO
3   1   3  -2  -1   0   0   0   0   0   0   0  -6.275392203113e-06  MO
2   1   3  -2  -1   0   1   0   0   0   0   0  -2.141239481947e-07  MO
2   1   3  -2   0  -2   0   0   0   0   0   0  +2.151779394331e-06  MO
3   1   3  -2  -1   1   0   0   0   0   0   0  +7.937679647055e-07  MO
2   1   3  -2   0  -1   0   0   0   0   0   0  +1.090793440265e-04  MO
4   1   3  -2   0  -1   0   0   0   0   0   0  -2.338223281361e-08  MO
2   1   3  -1   1  -1   0   0   0  -2   0   0  +2.216626862343e-07  MO
2   1   3  -2   0   0  -2   0   0   0   0   0  -4.366900592214e-07  MO
2   1   3  -2   0   0   0   0   0   0   0   0  +3.419832978745e-03  MO
4   1   3  -2   0   0   0   0   0   0   0   0  -1.238183882034e-06  MO
2   1   3  -2   0   0   0   0   0   0   0   0  -1.306232830922e-07  SU
2   1   3  -3  -1   1   0   0   0   2   0   0  +2.248516381871e-07  MO
2   1   3  -2   0   1   0   0   0   0   0   0  +6.697056235786e-04  MO
4   1   3  -2   0   1   0   0   0   0   0   0  -1.452563653345e-07  MO
2   1   3  -2   0   1   0   0   0   0   0   0  -2.455901914778e-08  SU
3   1   3  -2   1  -1   0   0   0   0   0   0  +1.629235097339e-06  MO
2   1   3  -2   0   2   0   0   0   0   0   0  -1.433520180580e-05  MO
4   1   3  -2   0   2   0   0   0   0   0   0  +2.353572668329e-08  MO
2   1   3  -2   1   0  -1   0   0   0   0   0  +5.885466609519e-07  MO
3   1   3  -2   1   0   0   0   0   0   0   0  -4.637714942942e-05  MO
5   1   3  -2   1   0   0   0   0   0   0   0  +2.051701391304e-08  MO
2   1   3  -2   1   1  -1   0   0   0   0   0  +1.187019258809e-07  MO
3   1   3  -2   1   1   0   0   0   0   0   0  -1.879921285290e-05  MO
5   1   3  -2   1   1   0   0   0   0   0   0  +7.111882628211e-09  MO
3   1   3  -2   1   2   0   0   0   0   0   0  -1.538264397246e-06  MO
